id,gid,x,y,v_x,v_y,radius,time
5,5,-5.519970,-5.519806,0.539032,0.543974,0.500000,0.400000
6,6,0.000214,-7.801262,0.004281,0.786790,0.500000,0.400000
7,7,5.536544,-5.536427,-0.476818,0.477243,0.500000,0.400000
0,0,7.771115,0.000165,-0.804767,0.002071,0.500000,0.450000
1,1,5.513831,5.513829,-0.502530,-0.502537,0.500000,0.450000
2,2,0.000771,7.762263,0.011021,-0.833756,0.500000,0.450000
3,3,-5.494354,5.493670,0.564063,-0.574382,0.500000,0.450000
4,4,-7.794181,0.000018,0.721289,-0.000433,0.500000,0.450000
5,5,-5.491345,-5.490468,0.572501,0.586747,0.500000,0.450000
6,6,0.000838,-7.759037,0.012477,0.844510,0.500000,0.450000
7,7,5.510934,-5.510852,-0.512217,0.511503,0.500000,0.450000
0,0,7.728812,0.000348,-0.846046,0.003671,0.500000,0.500000
1,1,5.487223,5.487280,-0.532151,-0.530965,0.500000,0.500000
2,2,0.001496,7.718268,0.014483,-0.879902,0.500000,0.500000
3,3,-5.464588,5.463599,0.595324,-0.601411,0.500000,0.500000
4,4,-7.756448,-0.000095,0.754652,-0.002260,0.500000,0.500000
5,5,-5.461088,-5.459657,0.605132,0.616222,0.500000,0.500000
6,6,0.001687,-7.714460,0.016989,0.891534,0.500000,0.500000
7,7,5.483802,-5.483904,-0.542642,0.538964,0.500000,0.500000
0,0,7.684822,0.000578,-0.879798,0.004604,0.500000,0.550000
1,1,5.459577,5.460001,-0.552930,-0.545588,0.500000,0.550000
2,2,0.002599,7.672217,0.022075,-0.921018,0.500000,0.550000
3,3,-5.433702,5.432322,0.617714,-0.625544,0.500000,0.550000
4,4,-7.717554,-0.000238,0.777879,-0.002850,0.500000,0.550000
5,5,-5.429650,-5.427418,0.628770,0.644790,0.500000,0.550000
6,6,0.002730,-7.667916,0.020849,0.930876,0.500000,0.550000
7,7,5.455536,-5.456279,-0.565311,0.552500,0.500000,0.550000
0,0,7.639464,0.000843,-0.907173,0.005285,0.500000,0.600000
1,1,5.431127,5.432304,-0.569000,-0.553943,0.500000,0.600000
2,2,0.003832,7.624451,0.024655,-0.955330,0.500000,0.600000
3,3,-5.401899,5.400061,0.636067,-0.645232,0.500000,0.600000
4,4,-7.677145,-0.000512,0.808184,-0.005490,0.500000,0.600000
5,5,-5.397650,-5.393891,0.639985,0.670527,0.500000,0.600000
6,6,0.003955,-7.619708,0.024499,0.964165,0.500000,0.600000
7,7,5.426295,-5.428303,-0.584823,0.559513,0.500000,0.600000
0,0,7.593008,0.001174,-0.929121,0.006636,0.500000,0.650000
1,1,5.402034,5.404373,-0.581853,-0.558621,0.500000,0.650000
2,2,0.005172,7.575165,0.026798,-0.985723,0.500000,0.650000
3,3,-5.369221,5.367121,0.653567,-0.658789,0.500000,0.650000
4,4,-7.636236,-0.000883,0.818179,-0.007411,0.500000,0.650000
5,5,-5.364303,-5.359825,0.666946,0.681331,0.500000,0.650000
6,6,0.005304,-7.570064,0.026982,0.992878,0.500000,0.650000
7,7,5.395981,-5.399766,-0.606280,0.570742,0.500000,0.650000
0,0,7.545736,0.001718,-0.945443,0.010869,0.500000,0.700000
1,1,5.372436,5.376325,-0.591959,-0.560946,0.500000,0.700000
2,2,0.006594,7.524482,0.028451,-1.013649,0.500000,0.700000
3,3,-5.335897,5.333540,0.666473,-0.671621,0.500000,0.700000
4,4,-7.594167,-0.001376,0.841373,-0.009867,0.500000,0.700000
5,5,-5.330756,-5.324722,0.670949,0.702050,0.500000,0.700000
6,6,0.006835,-7.519162,0.030623,1.018049,0.500000,0.700000
7,7,5.364845,-5.371388,-0.622715,0.567553,0.500000,0.700000
0,0,7.497889,0.002473,-0.956942,0.015104,0.500000,0.750000
1,1,5.342346,5.348229,-0.601803,-0.561932,0.500000,0.750000
2,2,0.008033,7.472456,0.028778,-1.040525,0.500000,0.750000
3,3,-5.301798,5.299645,0.681973,-0.677903,0.500000,0.750000
4,4,-7.552033,-0.002061,0.842676,-0.013709,0.500000,0.750000
5,5,-5.296072,-5.289393,0.693681,0.706590,0.500000,0.750000
6,6,0.008480,-7.467152,0.032890,1.040187,0.500000,0.750000
7,7,5.332784,-5.342594,-0.641220,0.575879,0.500000,0.750000
0,0,7.449749,0.003523,-0.962798,0.020997,0.500000,0.800000
1,1,5.311737,5.319682,-0.612178,-0.570945,0.500000,0.800000
2,2,0.009427,7.419035,0.027880,-1.068408,0.500000,0.800000
3,3,-5.267062,5.265941,0.694722,-0.674082,0.500000,0.800000
4,4,-7.508901,-0.002753,0.862654,-0.013823,0.500000,0.800000
5,5,-5.261326,-5.253929,0.694910,0.709279,0.500000,0.800000
6,6,0.010295,-7.414121,0.036300,1.060627,0.500000,0.800000
7,7,5.299813,-5.313536,-0.659411,0.581175,0.500000,0.800000
0,0,7.401642,0.004788,-0.962127,0.025311,0.500000,0.850000
1,1,5.281090,5.291662,-0.612944,-0.560390,0.500000,0.850000
2,2,0.010594,7.363945,0.023342,-1.101808,0.500000,0.850000
3,3,-5.231943,5.232198,0.702384,-0.674855,0.500000,0.850000
4,4,-7.464942,-0.003575,0.879185,-0.016443,0.500000,0.850000
5,5,-5.226613,-5.218544,0.694256,0.707689,0.500000,0.850000
6,6,0.012187,-7.360013,0.037853,1.082152,0.500000,0.850000
7,7,5.265912,-5.284327,-0.678036,0.584177,0.500000,0.850000
0,0,7.353855,0.006580,-0.955744,0.035822,0.500000,0.900000
1,1,5.250309,5.264068,-0.615606,-0.551878,0.500000,0.900000
2,2,0.011096,7.306705,0.010031,-1.144803,0.500000,0.900000
3,3,-5.195820,5.198853,0.722460,-0.666907,0.500000,0.900000
4,4,-7.421401,-0.004362,0.870801,-0.015744,0.500000,0.900000
5,5,-5.190816,-5.183773,0.715941,0.695422,0.500000,0.900000
6,6,0.013978,-7.304641,0.035818,1.107443,0.500000,0.900000
7,7,5.231005,-5.254958,-0.698140,0.587384,0.500000,0.900000
0,0,7.305277,0.008629,-0.971559,0.040989,0.500000,0.950000
1,1,5.219456,5.236963,-0.617069,-0.542111,0.500000,0.950000
2,2,0.011544,7.248367,0.008969,-1.166766,0.500000,0.950000
3,3,-5.158883,5.164531,0.738745,-0.686432,0.500000,0.950000
4,4,-7.376309,-0.005067,0.901844,-0.014107,0.500000,0.950000
5,5,-5.155702,-5.148670,0.702288,0.702066,0.500000,0.950000
6,6,0.015534,-7.247684,0.031126,1.139143,0.500000,0.950000
7,7,5.195640,-5.226219,-0.707301,0.574765,0.500000,0.950000
0,0,7.255903,0.010957,-0.987492,0.046552,0.500000,1.000000
1,1,5.188335,5.209266,-0.622427,-0.553928,0.500000,1.000000
2,2,0.011945,7.189040,0.008008,-1.186532,0.500000,1.000000
3,3,-5.119845,5.130243,0.780757,-0.685764,0.500000,1.000000
4,4,-7.331815,-0.005250,0.889888,-0.003658,0.500000,1.000000
5,5,-5.118450,-5.114040,0.745034,0.692600,0.500000,1.000000
6,6,0.015547,-7.189961,0.000254,1.154460,0.500000,1.000000
7,7,5.159358,-5.196993,-0.725639,0.584532,0.500000,1.000000
0,0,7.205803,0.013291,-1.001992,0.046686,0.500000,1.050000
1,1,5.157089,5.181060,-0.624905,-0.564128,0.500000,1.050000
2,2,0.012302,7.128824,0.007140,-1.204322,0.500000,1.050000
3,3,-5.079744,5.095885,0.802011,-0.687158,0.500000,1.050000
4,4,-7.285864,-0.005411,0.919022,-0.003223,0.500000,1.050000
5,5,-5.082628,-5.079362,0.716438,0.693558,0.500000,1.050000
6,6,0.015522,-7.130251,-0.000510,1.194207,0.500000,1.050000
7,7,5.122977,-5.168329,-0.727605,0.573271,0.500000,1.050000
0,0,7.154977,0.015445,-1.016513,0.043084,0.500000,1.100000
1,1,5.126228,5.153387,-0.617225,-0.553468,0.500000,1.100000
2,2,0.012620,7.067807,0.006355,-1.220333,0.500000,1.100000
3,3,-5.038671,5.060208,0.821462,-0.713538,0.500000,1.100000
4,4,-7.239735,-0.004913,0.922577,0.009962,0.500000,1.100000
5,5,-5.045688,-5.043912,0.738803,0.708994,0.500000,1.100000
6,6,0.013950,-7.069671,-0.031439,1.211594,0.500000,1.100000
7,7,5.086311,-5.140172,-0.733323,0.563144,0.500000,1.100000
0,0,7.103996,0.017633,-1.019615,0.043758,0.500000,1.150000
1,1,5.094356,5.124373,-0.637434,-0.580261,0.500000,1.150000
2,2,0.014547,7.004571,0.038554,-1.264720,0.500000,1.150000
3,3,-4.997948,5.026037,0.814473,-0.683411,0.500000,1.150000
4,4,-7.193449,-0.004091,0.925712,0.016441,0.500000,1.150000
5,5,-5.007265,-5.008733,0.768462,0.703580,0.500000,1.150000
6,6,0.011077,-7.007887,-0.057461,1.235678,0.500000,1.150000
7,7,5.049262,-5.111230,-0.740977,0.578847,0.500000,1.150000
0,0,7.050767,0.019510,-1.064587,0.037536,0.500000,1.200000
1,1,5.063549,5.096171,-0.616156,-0.564042,0.500000,1.200000
2,2,0.016278,6.940837,0.034606,-1.274691,0.500000,1.200000
3,3,-4.957070,4.990821,0.817559,-0.704321,0.500000,1.200000
4,4,-7.145886,-0.003348,0.951263,0.014859,0.500000,1.200000
5,5,-4.968954,-4.972279,0.766227,0.729085,0.500000,1.200000
6,6,0.008486,-6.945365,-0.051817,1.250437,0.500000,1.200000
7,7,5.012039,-5.083157,-0.744460,0.561457,0.500000,1.200000
0,0,6.999386,0.021805,-1.027619,0.045906,0.500000,1.250000
1,1,5.031726,5.066681,-0.636451,-0.589799,0.500000,1.250000
2,2,0.015965,6.875922,-0.006243,-1.298287,0.500000,1.250000
3,3,-4.915116,4.955830,0.839081,-0.699829,0.500000,1.250000
4,4,-7.098427,-0.002317,0.949177,0.020633,0.500000,1.250000
5,5,-4.928943,-4.936451,0.800207,0.716569,0.500000,1.250000
6,6,0.004603,-6.881611,-0.077656,1.275088,0.500000,1.250000
7,7,4.974689,-5.054137,-0.747009,0.580391,0.500000,1.250000
0,0,6.945673,0.023783,-1.074256,0.039562,0.500000,1.300000
1,1,5.000653,5.038045,-0.621455,-0.572722,0.500000,1.300000
2,2,0.015679,6.810677,-0.005725,-1.304901,0.500000,1.300000
3,3,-4.873156,4.919903,0.839190,-0.718544,0.500000,1.300000
4,4,-7.049808,-0.001386,0.972382,0.018617,0.500000,1.300000
5,5,-4.888931,-4.899395,0.800257,0.741119,0.500000,1.300000
6,6,0.001106,-6.817316,-0.069933,1.285905,0.500000,1.300000
7,7,4.937380,-5.026040,-0.746175,0.561938,0.500000,1.300000
0,0,6.890411,0.025878,-1.105251,0.041889,0.500000,1.350000
1,1,4.968593,5.008164,-0.641201,-0.597629,0.500000,1.350000
2,2,0.015416,6.745135,-0.005256,-1.310854,0.500000,1.350000
3,3,-4.830316,4.884451,0.856801,-0.709030,0.500000,1.350000
4,4,-7.001350,-0.000517,0.969157,0.017374,0.500000,1.350000
5,5,-4.849321,-4.864754,0.792182,0.692807,0.500000,1.350000
6,6,-0.000074,-6.750654,-0.023613,1.333234,0.500000,1.350000
7,7,4.899991,-4.996868,-0.747775,0.583444,0.500000,1.350000
0,0,6.836055,0.027102,-1.087112,0.024479,0.500000,1.400000
1,1,4.937088,4.978615,-0.630103,-0.590969,0.500000,1.400000
2,2,0.015175,6.679324,-0.004832,-1.316211,0.500000,1.400000
3,3,-4.787391,4.847912,0.858500,-0.730785,0.500000,1.400000
4,4,-6.952975,0.000621,0.967508,0.022759,0.500000,1.400000
5,5,-4.809464,-4.829144,0.797148,0.712218,0.500000,1.400000
6,6,-0.003081,-6.683090,-0.060133,1.351275,0.500000,1.400000
7,7,4.862729,-4.967934,-0.745248,0.578690,0.500000,1.400000
0,0,6.780078,0.028805,-1.119536,0.034074,0.500000,1.450000
1,1,4.904640,4.947912,-0.648967,-0.614069,0.500000,1.450000
2,2,0.014952,6.613272,-0.004449,-1.321033,0.500000,1.450000
3,3,-4.743455,4.811824,0.878715,-0.721761,0.500000,1.450000
4,4,-6.904703,0.001829,0.965439,0.024156,0.500000,1.450000
5,5,-4.768806,-4.792455,0.813166,0.733778,0.500000,1.450000
6,6,-0.005785,-6.615367,-0.054091,1.354474,0.500000,1.450000
7,7,4.826033,-4.939832,-0.733912,0.562032,0.500000,1.450000
0,0,6.723136,0.030328,-1.138851,0.030457,0.500000,1.500000
1,1,4.872962,4.917969,-0.633556,-0.598854,0.500000,1.500000
2,2,0.014747,6.547004,-0.004102,-1.325373,0.500000,1.500000
3,3,-4.699654,4.774843,0.876027,-0.739616,0.500000,1.500000
4,4,-6.855352,0.002916,0.987018,0.021755,0.500000,1.500000
5,5,-4.728151,-4.756194,0.813091,0.725211,0.500000,1.500000
6,6,-0.008217,-6.547499,-0.048627,1.357352,0.500000,1.500000
7,7,4.788331,-4.910788,-0.754045,0.580880,0.500000,1.500000
0,0,6.667511,0.032664,-1.112493,0.046715,0.500000,1.550000
1,1,4.840359,4.886910,-0.652060,-0.621180,0.500000,1.550000
2,2,0.012371,6.479563,-0.047531,-1.348807,0.500000,1.550000
3,3,-4.654873,4.738473,0.895611,-0.727407,0.500000,1.550000
4,4,-6.806332,0.004097,0.980392,0.023611,0.500000,1.550000
5,5,-4.686194,-4.720594,0.839138,0.712000,0.500000,1.550000
6,6,-0.010401,-6.479502,-0.043686,1.359943,0.500000,1.550000
7,7,4.750238,-4.880434,-0.761868,0.607077,0.500000,1.550000
0,0,6.610293,0.035312,-1.144360,0.052961,0.500000,1.600000
1,1,4.808867,4.856544,-0.629838,-0.607322,0.500000,1.600000
2,2,0.010228,6.412045,-0.042853,-1.350369,0.500000,1.600000
3,3,-4.610513,4.701226,0.887209,-0.744929,0.500000,1.600000
4,4,-6.756309,0.005159,1.000476,0.021247,0.500000,1.600000
5,5,-4.645707,-4.683860,0.809744,0.734671,0.500000,1.600000
6,6,-0.012362,-6.411388,-0.039218,1.362275,0.500000,1.600000
7,7,4.713080,-4.851258,-0.743152,0.583528,0.500000,1.600000
0,0,6.554541,0.037077,-1.115041,0.035306,0.500000,1.650000
1,1,4.776432,4.825104,-0.648703,-0.628812,0.500000,1.650000
2,2,0.008297,6.344456,-0.038623,-1.351775,0.500000,1.650000
3,3,-4.565043,4.664627,0.909400,-0.731983,0.500000,1.650000
4,4,-6.706883,0.006636,0.988515,0.029539,0.500000,1.650000
5,5,-4.603894,-4.648167,0.836269,0.713879,0.500000,1.650000
6,6,-0.016429,-6.342565,-0.081330,1.376462,0.500000,1.650000
7,7,4.675480,-4.820782,-0.751998,0.609526,0.500000,1.650000
0,0,6.497801,0.038652,-1.134805,0.031487,0.500000,1.700000
1,1,4.745270,4.794609,-0.623246,-0.609900,0.500000,1.700000
2,2,0.006557,6.276804,-0.034797,-1.353041,0.500000,1.700000
3,3,-4.519988,4.627107,0.901093,-0.750415,0.500000,1.700000
4,4,-6.656494,0.007964,1.007787,0.026562,0.500000,1.700000
5,5,-4.563761,-4.611289,0.802652,0.737560,0.500000,1.700000
6,6,-0.020080,-6.273708,-0.073038,1.377142,0.500000,1.700000
7,7,4.638145,-4.791142,-0.746699,0.592801,0.500000,1.700000
0,0,6.440171,0.040053,-1.152594,0.028035,0.500000,1.750000
1,1,4.713132,4.763052,-0.642762,-0.631141,0.500000,1.750000
2,2,0.004990,6.209095,-0.031338,-1.354180,0.500000,1.750000
3,3,-4.473637,4.590159,0.927028,-0.738943,0.500000,1.750000
4,4,-6.606812,0.009960,0.993635,0.039922,0.500000,1.750000
5,5,-4.522456,-4.575646,0.826089,0.712847,0.500000,1.750000
6,6,-0.023357,-6.204820,-0.065540,1.377753,0.500000,1.750000
7,7,4.600389,-4.760245,-0.755126,0.617935,0.500000,1.750000
0,0,6.381741,0.041299,-1.168603,0.024914,0.500000,1.800000
1,1,4.682328,4.732443,-0.616074,-0.612174,0.500000,1.800000
2,2,0.003580,6.141335,-0.028210,-1.355205,0.500000,1.800000
3,3,-4.427481,4.552025,0.923122,-0.762681,0.500000,1.800000
4,4,-6.557484,0.011979,0.986563,0.040368,0.500000,1.800000
5,5,-4.481988,-4.538908,0.809373,0.734767,0.500000,1.800000
6,6,-0.026295,-6.135905,-0.058759,1.378304,0.500000,1.800000
7,7,4.563009,-4.730048,-0.747609,0.603944,0.500000,1.800000
0,0,6.322591,0.042404,-1.183011,0.022093,0.500000,1.850000
1,1,4.650513,4.700783,-0.636303,-0.633191,0.500000,1.850000
2,2,0.004637,6.070596,0.021142,-1.414776,0.500000,1.850000
3,3,-4.382255,4.517360,0.904523,-0.693302,0.500000,1.850000
4,4,-6.508659,0.014142,0.976484,0.043264,0.500000,1.850000
5,5,-4.441489,-4.501006,0.809973,0.758042,0.500000,1.850000
6,6,-0.028927,-6.066965,-0.052626,1.378799,0.500000,1.850000
7,7,4.526009,-4.700483,-0.739990,0.591295,0.500000,1.850000
0,0,6.267962,0.043563,-1.092562,0.023184,0.500000,1.900000
1,1,4.620522,4.669731,-0.599816,-0.621044,0.500000,1.900000
2,2,0.002842,5.998770,-0.035901,-1.436514,0.500000,1.900000
3,3,-4.337681,4.481883,0.891467,-0.709550,0.500000,1.900000
4,4,-6.460196,0.015974,0.969262,0.036646,0.500000,1.900000
5,5,-4.400039,-4.463545,0.829002,0.749218,0.500000,1.900000
6,6,-0.033705,-5.996846,-0.095570,1.402376,0.500000,1.900000
7,7,4.487741,-4.670090,-0.765354,0.607861,0.500000,1.900000
0,0,6.211780,0.045890,-1.123648,0.046531,0.500000,1.950000
1,1,4.590938,4.639048,-0.591674,-0.613669,0.500000,1.950000
2,2,0.001227,5.927305,-0.032295,-1.429306,0.500000,1.950000
3,3,-4.293591,4.445732,0.881794,-0.723012,0.500000,1.950000
4,4,-6.410673,0.017618,0.990459,0.032882,0.500000,1.950000
5,5,-4.359277,-4.424866,0.815238,0.773576,0.500000,1.950000
6,6,-0.037989,-5.926823,-0.085680,1.400464,0.500000,1.950000
7,7,4.450075,-4.641857,-0.753330,0.564654,0.500000,1.950000
0,0,6.154652,0.047965,-1.142552,0.041502,0.500000,2.000000
1,1,4.561361,4.608890,-0.591543,-0.603143,0.500000,2.000000
2,2,-0.000225,5.856164,-0.029034,-1.422818,0.500000,2.000000
3,3,-4.249486,4.408910,0.882119,-0.736435,0.500000,2.000000
4,4,-6.361863,0.019089,0.976209,0.029413,0.500000,2.000000
5,5,-4.317094,-4.387265,0.843671,0.752016,0.500000,2.000000
6,6,-0.041826,-5.856886,-0.076735,1.398743,0.500000,2.000000
7,7,4.412029,-4.612219,-0.760923,0.592771,0.500000,2.000000
0,0,6.096674,0.049812,-1.159565,0.036954,0.500000,2.050000
1,1,4.531021,4.579381,-0.606810,-0.590185,0.500000,2.050000
2,2,-0.001529,5.785315,-0.026085,-1.416979,0.500000,2.050000
3,3,-4.204913,4.371480,0.891450,-0.748608,0.500000,2.050000
4,4,-6.312027,0.020406,0.996711,0.026346,0.500000,2.050000
5,5,-4.274983,-4.350808,0.842220,0.729140,0.500000,2.050000
6,6,-0.045258,-5.787026,-0.068644,1.397194,0.500000,2.050000
7,7,4.373643,-4.581313,-0.767718,0.618114,0.500000,2.050000
0,0,6.037930,0.051455,-1.174877,0.032843,0.500000,2.100000
1,1,4.499622,4.548711,-0.627970,-0.613397,0.500000,2.100000
2,2,-0.002700,5.714729,-0.023418,-1.411724,0.500000,2.100000
3,3,-4.159623,4.338551,0.905797,-0.658580,0.500000,2.100000
4,4,-6.261269,0.021585,1.015162,0.023574,0.500000,2.100000
5,5,-4.234631,-4.313366,0.807027,0.748848,0.500000,2.100000
6,6,-0.048119,-5.720586,-0.057228,1.328801,0.500000,2.100000
7,7,4.336513,-4.551236,-0.742604,0.601537,0.500000,2.100000
0,0,5.981453,0.052504,-1.129541,0.020995,0.500000,2.150000
1,1,4.469465,4.518068,-0.603143,-0.612871,0.500000,2.150000
2,2,-0.001544,5.646860,0.023128,-1.357387,0.500000,2.150000
3,3,-4.114295,4.307478,0.906560,-0.621467,0.500000,2.150000
4,4,-6.211616,0.023549,0.993074,0.039280,0.500000,2.150000
5,5,-4.195071,-4.279806,0.791197,0.671190,0.500000,2.150000
6,6,-0.054515,-5.656287,-0.127918,1.285981,0.500000,2.150000
7,7,4.298954,-4.519933,-0.751164,0.626068,0.500000,2.150000
0,0,5.923011,0.054184,-1.168838,0.033597,0.500000,2.200000
1,1,4.440606,4.487001,-0.577170,-0.621346,0.500000,2.200000
2,2,0.001614,5.581088,0.063149,-1.315439,0.500000,2.200000
3,3,-4.070013,4.275111,0.885639,-0.647336,0.500000,2.200000
4,4,-6.165372,0.026122,0.924871,0.051456,0.500000,2.200000
5,5,-4.158915,-4.247687,0.723131,0.642382,0.500000,2.200000
6,6,-0.057316,-5.591333,-0.056022,1.299076,0.500000,2.200000
7,7,4.264339,-4.489470,-0.692315,0.609261,0.500000,2.200000
0,0,5.871226,0.052445,-1.035714,-0.034783,0.500000,2.250000
1,1,4.412727,4.455736,-0.557598,-0.625296,0.500000,2.250000
2,2,0.001594,5.518476,-0.000397,-1.252228,0.500000,2.250000
3,3,-4.027404,4.245962,0.852184,-0.582981,0.500000,2.250000
4,4,-6.119049,0.029435,0.926468,0.066259,0.500000,2.250000
5,5,-4.124943,-4.214891,0.679437,0.655922,0.500000,2.250000
6,6,-0.063779,-5.528727,-0.129242,1.252126,0.500000,2.250000
7,7,4.232712,-4.460847,-0.632536,0.572458,0.500000,2.250000
0,0,5.822446,0.052992,-0.975588,0.010946,0.500000,2.300000
1,1,4.386578,4.424289,-0.522977,-0.628943,0.500000,2.300000
2,2,-0.000827,5.456753,-0.048418,-1.234466,0.500000,2.300000
3,3,-3.986667,4.215029,0.814744,-0.618654,0.500000,2.300000
4,4,-6.075161,0.033553,0.877762,0.082365,0.500000,2.300000
5,5,-4.093859,-4.183452,0.621674,0.628789,0.500000,2.300000
6,6,-0.066873,-5.465113,-0.061883,1.272283,0.500000,2.300000
7,7,4.202583,-4.433899,-0.602573,0.538952,0.500000,2.300000
0,0,5.774422,0.052705,-0.960492,-0.005753,0.500000,2.350000
1,1,4.361746,4.392900,-0.496644,-0.627762,0.500000,2.350000
2,2,-0.000370,5.399640,0.009131,-1.142260,0.500000,2.350000
3,3,-3.948162,4.187094,0.770100,-0.558702,0.500000,2.350000
4,4,-6.030450,0.038713,0.894204,0.103205,0.500000,2.350000
5,5,-4.064812,-4.153375,0.580952,0.601528,0.500000,2.350000
6,6,-0.070393,-5.407654,-0.070402,1.149177,0.500000,2.350000
7,7,4.171384,-4.407319,-0.623979,0.531600,0.500000,2.350000
0,0,5.728196,0.052414,-0.924510,-0.005817,0.500000,2.400000
1,1,4.337088,4.360190,-0.493156,-0.654206,0.500000,2.400000
2,2,-0.000400,5.345436,-0.000601,-1.084087,0.500000,2.400000
3,3,-3.909527,4.161693,0.772690,-0.508028,0.500000,2.400000
4,4,-5.986602,0.044898,0.876975,0.123697,0.500000,2.400000
5,5,-4.038539,-4.123343,0.525449,0.600644,0.500000,2.400000
6,6,-0.073477,-5.354403,-0.061691,1.065026,0.500000,2.400000
7,7,4.141775,-4.381642,-0.592193,0.513538,0.500000,2.400000
0,0,5.683694,0.053490,-0.890039,0.021524,0.500000,2.450000
1,1,4.312991,4.325940,-0.481939,-0.685005,0.500000,2.450000
2,2,-0.003098,5.293209,-0.053956,-1.044542,0.500000,2.450000
3,3,-3.871418,4.135241,0.762184,-0.529023,0.500000,2.450000
4,4,-5.942720,0.052300,0.877638,0.148027,0.500000,2.450000
